file-name,sent-length,reg-deriv-size,mwe-deriv-size,chart-nodes-1,chart-arcs-1,agenda-nodes-1,agenda-arcs-1,encodes-reg-1,encodes-mwe-1,chart-nodes-2,chart-arcs-2,agenda-nodes-2,agenda-arcs-2,encodes-reg-2,encodes-mwe-2
NKJP_1M_2002000000212/morph_1-p/morph_1.72-s.xml,12,12,11,756,1239,94,102,1,1,868,1423,0,0,1,1
NKJP_1M_2002000000212/morph_9-p/morph_9.68-s.xml,7,6,3,33,26,8,8,0,1,65,60,0,0,1,1
NKJP_1M_2002000000214/morph_2-p/morph_2.39-s.xml,28,27,26,2040,3135,81,96,1,1,2277,3598,0,0,1,1
NKJP_1M_2002000000214/morph_9-p/morph_9.52-s.xml,8,8,7,101,105,5,7,0,1,111,118,0,0,1,1
NKJP_1M_2002000001/morph_3-p/morph_3.83-s.xml,6,6,4,88,88,3,3,0,1,147,164,0,0,1,1
NKJP_1M_2002000015/morph_5-p/morph_5.32-s.xml,6,6,4,62,56,3,3,0,1,84,81,0,0,1,1
NKJP_1M_2002000017/morph_8-p/morph_8.21-s.xml,8,8,6,85,78,6,6,0,0,125,127,0,0,1,1
NKJP_1M_2002000018/morph_1-p/morph_1.45-s.xml,6,6,5,182,214,18,18,1,1,205,244,0,0,1,1
NKJP_1M_2002000018/morph_4-p/morph_4.14-s.xml,14,14,13,540,665,51,54,1,1,716,955,0,0,1,1
NKJP_1M_2002000022/morph_2-p/morph_2.62-s.xml,12,10,9,277,316,30,32,0,1,546,684,0,0,1,1
NKJP_1M_2002000024/morph_1-p/morph_1.132-s.xml,13,13,12,881,1530,42,48,1,1,941,1660,0,0,1,1
NKJP_1M_2002000024/morph_1-p/morph_1.142-s.xml,5,4,3,50,47,2,2,1,1,53,50,0,0,1,1
NKJP_1M_2002000024/morph_1-p/morph_1.20-s.xml,8,7,6,83,79,9,9,0,1,122,127,0,0,1,1
NKJP_1M_2002000024/morph_1-p/morph_1.58-s.xml,23,20,19,1965,3650,75,101,0,1,2975,5969,0,0,1,1
NKJP_1M_2002000027/morph_7-p/morph_7.81-s.xml,22,21,20,1530,2483,12,12,1,1,1542,2496,0,0,1,1
NKJP_1M_2002000028/morph_5-p/morph_5.32-s.xml,8,7,6,154,151,19,22,1,1,268,316,0,0,1,1
NKJP_1M_2002000029/morph_1-p/morph_1.82-s.xml,12,10,9,234,294,12,15,0,1,415,652,0,0,1,1
NKJP_1M_2002000029/morph_3-p/morph_3.81-s.xml,10,8,7,317,345,55,62,0,1,790,1219,0,0,1,1
NKJP_1M_2002000032/morph_2-p/morph_2.13-s.xml,13,12,11,301,331,21,21,0,1,375,448,0,0,1,1
NKJP_1M_2002000032/morph_2-p/morph_2.65-s.xml,20,19,17,1830,3071,268,464,1,1,2311,4155,0,0,1,1
NKJP_1M_2002000049/morph_5-p/morph_5.64-s.xml,7,6,5,61,57,9,9,0,1,75,72,0,0,1,1
NKJP_1M_2002000051/morph_4-p/morph_4.29-s.xml,4,4,3,35,32,2,2,0,1,37,36,0,0,1,1
NKJP_1M_2002000052/morph_2-p/morph_2.51-s.xml,5,5,3,41,36,2,2,0,1,59,57,0,0,1,1
NKJP_1M_2002000052/morph_3-p/morph_3.10-s.xml,10,10,9,565,919,59,59,1,1,743,1329,0,0,1,1
NKJP_1M_2002000052/morph_3-p/morph_3.53-s.xml,6,6,5,165,225,19,19,0,1,204,312,0,0,1,1
NKJP_1M_2002000052/morph_6-p/morph_6.79-s.xml,9,9,8,336,438,21,23,1,1,372,485,0,0,1,1
NKJP_1M_2002000056/morph_1-p/morph_1.35-s.xml,4,4,3,33,30,2,2,0,1,35,34,0,0,1,1
NKJP_1M_2002000063/morph_10-p/morph_10.35-s.xml,6,5,4,51,46,2,2,1,1,62,57,0,0,1,1
NKJP_1M_2002000063/morph_10-p/morph_10.43-s.xml,8,7,6,83,78,1,1,1,1,85,80,0,0,1,1
NKJP_1M_2002000063/morph_13-p/morph_13.8-s.xml,8,8,7,178,235,39,42,0,1,297,391,0,0,1,1
NKJP_1M_2002000065/morph_2-p/morph_2.29-s.xml,7,7,6,97,93,3,3,0,1,106,109,0,0,1,1
NKJP_1M_2002000065/morph_9-p/morph_9.11-s.xml,4,4,2,29,25,1,1,0,1,36,33,0,0,1,1
NKJP_1M_2002000065/morph_9-p/morph_9.14-s.xml,3,3,2,27,24,0,0,0,1,28,26,0,0,1,1
NKJP_1M_2002000066/morph_5-p/morph_5.35-s.xml,17,15,14,2097,3833,220,665,1,1,2664,5406,0,0,1,1
NKJP_1M_2002000070/morph_3-p/morph_3.33-s.xml,8,8,7,127,142,1,1,1,1,128,143,0,0,1,1
NKJP_1M_2002000070/morph_4-p/morph_4.48-s.xml,15,15,11,440,529,13,13,0,1,640,794,0,0,1,1
NKJP_1M_2002000070/morph_6-p/morph_6.63-s.xml,8,7,5,97,92,6,6,0,1,133,139,0,0,1,1
NKJP_1M_2002000076/morph_2-p/morph_2.17-s.xml,6,5,4,140,147,16,17,0,1,224,271,0,0,1,1
NKJP_1M_2002000076/morph_2-p/morph_2.6-s.xml,6,6,5,79,77,14,14,0,1,169,188,0,0,1,1
NKJP_1M_2002000082/morph_3-p/morph_3.62-s.xml,32,32,30,5505,10599,306,542,1,1,5890,11585,0,0,1,1
NKJP_1M_2002000083/morph_14-p/morph_14.6-s.xml,6,6,4,45,40,8,8,0,1,95,104,0,0,1,1
NKJP_1M_2002000087/morph_1-p/morph_1.72-s.xml,11,11,10,531,690,30,36,1,1,567,740,0,0,1,1
NKJP_1M_2002000087/morph_6-p/morph_6.11-s.xml,11,9,8,155,154,6,6,0,1,180,184,0,0,1,1
NKJP_1M_2002000092/morph_1-p/morph_1.30-s.xml,10,10,8,189,183,26,26,0,1,432,536,0,0,1,1
NKJP_1M_2002000092/morph_12-p/morph_12.6-s.xml,6,6,5,72,70,17,19,0,1,190,224,0,0,1,1
NKJP_1M_2002000092/morph_13-p/morph_13.83-s.xml,12,11,10,586,804,43,45,1,1,677,958,0,0,1,1
NKJP_1M_2002000093/morph_10-p/morph_10.45-s.xml,6,6,5,156,202,10,11,1,1,170,221,0,0,1,1
NKJP_1M_2002000094/morph_1-p/morph_1.9-s.xml,9,8,7,117,115,4,4,0,1,129,129,0,0,1,1
NKJP_1M_2002000096/morph_15-p/morph_15.25-s.xml,8,7,5,133,147,6,6,0,1,151,177,0,0,1,1
NKJP_1M_2002000100/morph_1-p/morph_1.47-s.xml,8,8,6,157,160,6,6,0,1,212,231,0,0,1,1
NKJP_1M_2002000114/morph_2-p/morph_2.11-s.xml,7,7,6,136,153,15,18,1,1,177,205,0,0,1,1
NKJP_1M_2002000119/morph_5-p/morph_5.41-s.xml,11,10,8,1089,1825,187,437,1,1,1527,2975,0,0,1,1
NKJP_1M_2002000121/morph_9-p/morph_9.7-s.xml,7,7,6,180,200,10,10,1,1,218,255,0,0,1,1
NKJP_1M_2002000129/morph_3-p/morph_3.105-s.xml,3,3,2,19,16,1,1,0,1,20,18,0,0,1,1
NKJP_1M_2002000129/morph_3-p/morph_3.67-s.xml,9,8,7,100,102,19,19,0,1,442,581,0,0,1,1
NKJP_1M_2002000130/morph_3-p/morph_3.64-s.xml,7,7,6,153,184,21,24,0,1,189,249,0,0,1,1
NKJP_1M_2002000133/morph_4-p/morph_4.17-s.xml,6,6,5,98,98,19,24,0,1,190,229,0,0,1,1
NKJP_1M_2002000134/morph_1-p/morph_1.53-s.xml,19,16,14,1064,1309,131,161,0,1,2485,4702,0,0,1,1
NKJP_1M_2002000134/morph_4-p/morph_4.24-s.xml,14,14,13,1438,2428,132,205,1,1,1573,2687,0,0,1,1
NKJP_1M_2002000137/morph_3-p/morph_3.20-s.xml,9,9,7,129,120,10,10,0,1,202,210,0,0,1,1
NKJP_1M_2002000140/morph_3-p/morph_3.14-s.xml,7,7,6,129,156,5,5,1,1,134,168,0,0,1,1
NKJP_1M_2002000140/morph_3-p/morph_3.78-s.xml,12,12,11,691,843,46,63,1,1,744,930,0,0,1,1
NKJP_1M_2002000141/morph_3-p/morph_3.57-s.xml,16,16,14,524,668,17,20,0,1,889,1398,0,0,1,1
NKJP_1M_2002000142/morph_9-p/morph_9.51-s.xml,18,17,16,1917,3613,135,242,1,1,2055,3902,0,0,1,1
NKJP_1M_2002000142/morph_9-p/morph_9.9-s.xml,9,9,8,410,515,45,51,1,1,471,618,0,0,1,1
NKJP_1M_2002000151/morph_5-p/morph_5.17-s.xml,7,7,6,112,117,20,20,0,1,152,187,0,0,1,1
NKJP_1M_2002000151/morph_5-p/morph_5.74-s.xml,19,19,17,5555,16194,505,2174,1,1,6189,19318,0,0,1,1
NKJP_1M_2002000153/morph_3-p/morph_3.24-s.xml,19,19,18,1504,2475,57,57,0,1,1562,2547,0,0,1,1
NKJP_1M_2002000157/morph_3-p/morph_3.12-s.xml,12,12,10,196,213,2,2,1,1,200,217,0,0,1,1
NKJP_1M_2002000157/morph_4-p/morph_4.59-s.xml,10,9,8,374,494,23,25,1,1,416,553,0,0,1,1
NKJP_1M_2002000157/morph_4-p/morph_4.72-s.xml,13,11,10,1306,1919,398,621,1,1,3147,6928,0,0,1,1
NKJP_1M_2002000158/morph_1-p/morph_1.33-s.xml,14,14,13,654,904,18,18,0,1,699,1000,0,0,1,1
NKJP_1M_2002000158/morph_1-p/morph_1.6-s.xml,6,6,5,169,246,16,38,0,1,191,304,0,0,1,1
NKJP_1M_2002000159/morph_3-p/morph_3.27-s.xml,27,24,23,4194,9802,119,252,1,1,4343,10094,0,0,1,1
NKJP_1M_2002000159/morph_9-p/morph_9.10-s.xml,10,10,9,633,981,45,64,1,1,686,1072,0,0,1,1
NKJP_1M_2002000159/morph_9-p/morph_9.26-s.xml,16,16,15,1258,1820,45,56,1,1,1324,1897,0,0,1,1
NKJP_1M_2002000160/morph_3-p/morph_3.30-s.xml,13,13,12,1086,1931,221,357,0,1,1496,3017,0,0,1,1
NKJP_1M_2002000160/morph_7-p/morph_7.34-s.xml,10,9,8,104,100,1,1,1,1,107,103,0,0,1,1
NKJP_1M_2002000168/morph_2-p/morph_2.60-s.xml,6,5,4,45,40,1,1,1,1,48,43,0,0,1,1
NKJP_1M_2002000168/morph_5-p/morph_5.37-s.xml,5,4,3,89,91,17,28,0,1,126,148,0,0,1,1
NKJP_1M_2002000168/morph_5-p/morph_5.73-s.xml,12,9,8,712,974,70,74,1,1,882,1210,0,0,1,1
NKJP_1M_2002000168/morph_6-p/morph_6.7-s.xml,7,5,4,83,77,10,10,1,1,112,109,0,0,1,1
NKJP_1M_2002000168/morph_7-p/morph_7.41-s.xml,16,16,15,1476,2482,73,73,1,1,1571,2672,0,0,1,1
NKJP_1M_2002000168/morph_9-p/morph_9.21-s.xml,9,9,8,129,138,9,9,1,1,143,152,0,0,1,1
NKJP_1M_2002000170/morph_1-p/morph_1.67-s.xml,9,9,8,257,303,4,4,0,1,303,389,0,0,1,1
NKJP_1M_2002000170/morph_7-p/morph_7.47-s.xml,8,8,7,296,357,22,24,1,1,364,455,0,0,1,1
NKJP_1M_2002000170/morph_7-p/morph_7.71-s.xml,21,20,18,2251,4531,71,101,0,1,2390,4954,0,0,1,1
NKJP_1M_2002000172/morph_10-p/morph_10.26-s.xml,9,9,7,168,185,11,11,0,1,193,215,0,0,1,1
NKJP_1M_2002000172/morph_6-p/morph_6.72-s.xml,11,11,10,489,744,40,63,1,1,541,898,0,0,1,1
NKJP_1M_2002000175/morph_10-p/morph_10.23-s.xml,6,5,4,137,166,18,23,1,1,179,224,0,0,1,1
NKJP_1M_2002000176/morph_1-p/morph_1.79-s.xml,7,7,6,108,114,10,10,0,1,125,136,0,0,1,1
NKJP_1M_2002000176/morph_10-p/morph_10.23-s.xml,3,3,2,21,18,1,1,0,1,22,20,0,0,1,1
NKJP_1M_2002000176/morph_10-p/morph_10.74-s.xml,7,6,5,107,116,5,5,0,1,112,130,0,0,1,1
NKJP_1M_2002000181/morph_4-p/morph_4.9-s.xml,6,6,5,117,124,8,8,0,1,146,166,0,0,1,1
NKJP_1M_2002000188/morph_6-p/morph_6.24-s.xml,13,11,10,491,663,125,173,1,1,1198,2289,0,0,1,1
NKJP_1M_2002000191/morph_2-p/morph_2.74-s.xml,18,17,16,859,1126,108,144,1,1,1112,1511,0,0,1,1
NKJP_1M_2002000191/morph_5-p/morph_5.48-s.xml,8,7,6,127,126,15,15,1,1,147,149,0,0,1,1
NKJP_1M_2002000193/morph_11-p/morph_11.39-s.xml,5,4,3,93,92,21,22,0,1,175,206,0,0,1,1
NKJP_1M_2002000193/morph_17-p/morph_17.36-s.xml,6,5,4,95,96,3,3,0,1,98,104,0,0,1,1
NKJP_1M_2002000193/morph_8-p/morph_8.58-s.xml,15,15,13,939,1295,94,140,1,1,1189,1746,0,0,1,1
NKJP_1M_2002000196/morph_5-p/morph_5.16-s.xml,16,15,14,687,957,43,63,0,1,871,1318,0,0,1,1
NKJP_1M_2002000196/morph_6-p/morph_6.16-s.xml,6,6,5,109,113,19,19,0,1,165,180,0,0,1,1
NKJP_1M_2002000198/morph_2-p/morph_2.39-s.xml,15,14,13,2298,4938,278,439,1,1,2711,6128,0,0,1,1
NKJP_1M_2002000198/morph_3-p/morph_3.66-s.xml,8,7,6,229,268,17,18,1,1,250,291,0,0,1,1
NKJP_1M_2002000200/morph_12-p/morph_12.25-s.xml,6,5,4,48,45,1,1,1,1,51,48,0,0,1,1
NKJP_1M_2002000205/morph_2-p/morph_2.17-s.xml,6,4,2,38,32,15,15,0,1,88,83,0,0,1,1
NKJP_1M_2002000205/morph_6-p/morph_6.13-s.xml,5,5,4,50,45,11,11,0,1,70,69,0,0,1,1
NKJP_1M_2002000205/morph_6-p/morph_6.8-s.xml,8,7,6,168,181,50,70,0,1,340,454,0,0,1,1
NKJP_1M_2003/morph_38-p/morph_38.45-s.xml,14,12,10,658,881,41,47,0,1,766,1135,0,0,1,1
NKJP_1M_2003/morph_39-p/morph_39.28-s.xml,28,26,23,7074,17727,726,1386,0,1,7982,20160,0,0,1,1
NKJP_1M_2003/morph_39-p/morph_39.61-s.xml,17,17,14,772,1128,35,35,0,1,1490,2700,0,0,1,1
NKJP_1M_2003/morph_41-p/morph_41.21-s.xml,23,21,20,1921,3221,28,47,0,1,1956,3282,0,0,1,1
NKJP_1M_2003/morph_42-p/morph_42.35-s.xml,18,18,16,3973,9728,158,386,1,1,4166,10255,0,0,1,1
NKJP_1M_2003/morph_9-p/morph_9.60-s.xml,19,19,17,2026,5346,37,96,1,1,2100,5624,0,0,1,1
NKJP_1M_2003000003/morph_4-p/morph_4.16-s.xml,4,4,3,54,53,4,4,1,1,59,59,0,0,1,1
NKJP_1M_2003000005/morph_1-p/morph_1.39-s.xml,35,33,31,2974,5308,33,72,1,1,3008,5383,0,0,1,1
NKJP_1M_2003000005/morph_4-p/morph_4.84-s.xml,32,32,31,2109,3098,84,150,1,1,2226,3344,0,0,1,1
NKJP_1M_2003000005/morph_6-p/morph_6.41-s.xml,16,13,12,457,507,50,58,1,1,843,1051,0,0,1,1
NKJP_1M_2003000005/morph_7-p/morph_7.54-s.xml,23,23,21,2842,6898,135,361,1,1,3045,7543,0,0,1,1
NKJP_1M_2004000000204/morph_1-p/morph_1.27-s.xml,19,17,14,1134,2144,47,75,0,1,1692,3343,0,0,1,1
NKJP_1M_2004000000204/morph_1-p/morph_1.39-s.xml,12,12,10,329,417,22,22,0,1,380,534,0,0,1,1
NKJP_1M_2004000000204/morph_1-p/morph_1.50-s.xml,11,11,10,314,410,5,5,1,1,322,421,0,0,1,1
NKJP_1M_2004000000204/morph_17-p/morph_17.48-s.xml,18,18,16,1325,2100,61,112,0,1,1823,3209,0,0,1,1
NKJP_1M_2004000000204/morph_5-p/morph_5.30-s.xml,21,21,19,3299,6669,220,350,1,1,3553,7216,0,0,1,1
NKJP_1M_2004000000205/morph_3-p/morph_3.36-s.xml,6,6,5,115,120,6,6,0,1,138,155,0,0,1,1
NKJP_1M_2004000000205/morph_6-p/morph_6.83-s.xml,7,6,5,58,51,10,10,0,1,79,76,0,0,1,1
NKJP_1M_2004000000300/morph_4-p/morph_4.23-s.xml,8,8,7,422,592,60,84,1,1,517,747,0,0,1,1
NKJP_1M_2004000000300/morph_4-p/morph_4.70-s.xml,12,10,7,354,404,79,98,0,1,791,1223,0,0,1,1
NKJP_1M_2004000000301/morph_17-p/morph_17.57-s.xml,15,15,14,3457,8219,240,754,1,1,3763,9277,0,0,1,1
NKJP_1M_2004000000301/morph_34-p/morph_34.76-s.xml,14,12,10,299,330,16,16,1,1,353,391,0,0,1,1
NKJP_1M_2004000000302/morph_13-p/morph_13.51-s.xml,18,18,17,537,671,31,31,1,1,592,741,0,0,1,1
NKJP_1M_2004000000305/morph_6-p/morph_6.30-s.xml,18,18,17,1238,1856,34,56,1,1,1285,1940,0,0,1,1
NKJP_1M_2004000000306/morph_4-p/morph_4.70-s.xml,4,4,2,47,44,11,12,0,1,91,95,0,0,1,1
NKJP_1M_2004000000309/morph_2-p/morph_2.42-s.xml,13,12,11,680,913,29,29,1,1,715,948,0,0,1,1
NKJP_1M_2004000000310/morph_11-p/morph_11.18-s.xml,6,4,3,74,70,14,15,1,1,101,99,0,0,1,1
NKJP_1M_2004000000310/morph_12-p/morph_12.35-s.xml,13,12,11,776,1090,204,315,0,1,1400,2405,0,0,1,1
NKJP_1M_2004000000310/morph_7-p/morph_7.61-s.xml,15,13,10,860,1140,199,251,0,1,2232,4455,0,0,1,1
NKJP_1M_2004000000310/morph_8-p/morph_8.44-s.xml,7,7,5,148,168,6,6,0,1,231,303,0,0,1,1
NKJP_1M_2004000000311/morph_13-p/morph_13.7-s.xml,7,7,6,110,108,2,2,1,1,113,111,0,0,1,1
NKJP_1M_2004000000312/morph_4-p/morph_4.12-s.xml,12,11,10,397,508,7,7,1,1,404,515,0,0,1,1
NKJP_1M_2004000000312/morph_8-p/morph_8.9-s.xml,9,8,6,106,101,3,3,0,1,122,123,0,0,1,1
NKJP_1M_2004000000313/morph_10-p/morph_10.16-s.xml,16,16,15,1601,2442,77,87,1,1,1685,2569,0,0,1,1
NKJP_1M_2004000000313/morph_12-p/morph_12.64-s.xml,30,29,28,2246,3709,13,28,1,1,2264,3747,0,0,1,1
NKJP_1M_2004000000314/morph_14-p/morph_14.4-s.xml,4,4,3,87,90,11,13,1,1,99,107,0,0,1,1
NKJP_1M_2004000000314/morph_16-p/morph_16.41-s.xml,10,10,8,147,160,1,1,0,1,182,213,0,0,1,1
NKJP_1M_2004000000314/morph_2-p/morph_2.28-s.xml,6,6,4,77,75,3,3,0,1,123,133,0,0,1,1
NKJP_1M_2004000000316/morph_11-p/morph_11.12-s.xml,6,6,5,77,74,2,2,0,1,101,108,0,0,1,1
NKJP_1M_2004000000316/morph_18-p/morph_18.87-s.xml,14,13,12,852,1280,22,26,1,1,879,1325,0,0,1,1
NKJP_1M_2004000000316/morph_21-p/morph_21.12-s.xml,12,11,10,458,532,29,32,0,1,502,599,0,0,1,1
NKJP_1M_2004000000316/morph_3-p/morph_3.60-s.xml,6,6,5,66,61,7,10,0,1,82,81,0,0,1,1
NKJP_1M_2004000000316/morph_4-p/morph_4.28-s.xml,10,10,9,403,519,31,59,0,1,488,676,0,0,1,1
NKJP_1M_2004000000316/morph_9-p/morph_9.55-s.xml,22,22,21,2473,4234,117,181,1,1,2639,4600,0,0,1,1
NKJP_1M_2004000000318/morph_6-p/morph_6.26-s.xml,22,20,19,2186,3669,112,186,1,1,2298,3876,0,0,1,1
NKJP_1M_2004000000502/morph_2-p/morph_2.10-s.xml,10,10,9,478,569,47,77,1,1,530,656,0,0,1,1
NKJP_1M_2004000000503/morph_2-p/morph_2.26-s.xml,13,13,12,372,433,1,1,1,1,373,434,0,0,1,1
NKJP_1M_2004000000507/morph_1-p/morph_1.40-s.xml,11,11,10,488,602,46,67,1,1,541,689,0,0,1,1
NKJP_1M_2004000000600/morph_42-p/morph_42.50-s.xml,10,10,9,1051,1712,30,42,1,1,1090,1767,0,0,1,1
NKJP_1M_2004000000600/morph_54-p/morph_54.8-s.xml,8,8,7,119,126,1,1,0,1,122,132,0,0,1,1
NKJP_1M_2004000000600/morph_61-p/morph_61.11-s.xml,11,10,9,394,550,19,40,1,1,426,614,0,0,1,1
NKJP_1M_2004000000600/morph_76-p/morph_76.26-s.xml,26,26,25,4806,11573,95,443,1,1,4901,12117,0,0,1,1
NKJP_1M_2004000000600/morph_78-p/morph_78.14-s.xml,14,14,12,953,1613,114,229,0,1,1263,2202,0,0,1,1
NKJP_1M_2004000000600/morph_80-p/morph_80.77-s.xml,12,11,9,382,484,54,98,0,1,584,821,0,0,1,1
NKJP_1M_2004000000601/morph_22-p/morph_22.29-s.xml,29,28,27,4069,8417,1100,2434,1,1,7214,20073,0,0,1,1
NKJP_1M_2004000000603/morph_26-p/morph_26.36-s.xml,14,14,13,421,614,8,8,1,1,434,637,0,0,1,1
NKJP_1M_2004000001/morph_3-p/morph_3.73-s.xml,17,16,14,999,1462,54,71,1,1,1102,1642,0,0,1,1
NKJP_1M_2004000004/morph_2-p/morph_2.9-s.xml,9,8,7,129,141,1,1,0,1,142,158,0,0,1,1
NKJP_1M_2004000005/morph_8-p/morph_8.60-s.xml,8,7,6,117,120,10,10,1,1,138,143,0,0,1,1
NKJP_1M_2004000005/morph_8-p/morph_8.67-s.xml,7,7,6,387,508,63,92,1,1,485,687,0,0,1,1
NKJP_1M_2004000009/morph_3-p/morph_3.18-s.xml,7,7,6,121,121,1,1,1,1,124,126,0,0,1,1
NKJP_1M_2004000009/morph_3-p/morph_3.22-s.xml,4,4,3,53,50,0,0,0,1,58,57,0,0,1,1
NKJP_1M_2004000010/morph_4-p/morph_4.48-s.xml,9,9,8,337,450,5,5,1,1,346,461,0,0,1,1
NKJP_1M_2004000012/morph_14-p/morph_14.17-s.xml,14,14,12,634,939,34,98,1,1,682,1070,0,0,1,1
NKJP_1M_2004000012/morph_4-p/morph_4.41-s.xml,4,4,3,45,41,8,8,0,1,71,70,0,0,1,1
NKJP_1M_2004000013/morph_2-p/morph_2.12-s.xml,6,6,5,63,59,2,3,0,1,67,65,0,0,1,1
NKJP_1M_2004000013/morph_2-p/morph_2.21-s.xml,5,4,3,33,28,1,1,0,1,35,31,0,0,1,1
NKJP_1M_2004000013/morph_4-p/morph_4.8-s.xml,8,8,7,171,185,7,7,0,1,186,215,0,0,1,1
NKJP_1M_2004000014/morph_11-p/morph_11.65-s.xml,14,13,12,345,410,19,19,1,1,368,445,0,0,1,1
NKJP_1M_2004000014/morph_4-p/morph_4.51-s.xml,19,19,17,2024,3657,406,648,1,1,3419,7866,0,0,1,1
NKJP_1M_2004000019/morph_3-p/morph_3.11-s.xml,11,10,9,347,473,81,84,0,1,755,1218,0,0,1,1
NKJP_1M_2004000019/morph_3-p/morph_3.70-s.xml,16,15,12,705,1059,46,47,0,1,991,1664,0,0,1,1
NKJP_1M_2004000019/morph_4-p/morph_4.42-s.xml,9,9,8,122,120,8,8,0,1,139,146,0,0,1,1
NKJP_1M_2004000022/morph_3-p/morph_3.38-s.xml,7,6,5,134,129,17,17,0,1,208,225,0,0,1,1
NKJP_1M_2004000022/morph_3-p/morph_3.5-s.xml,5,5,4,77,83,0,0,1,1,78,84,0,0,1,1
NKJP_1M_2004000022/morph_8-p/morph_8.27-s.xml,10,8,7,320,401,52,91,1,1,440,584,0,0,1,1
NKJP_1M_2004000022/morph_9-p/morph_9.59-s.xml,8,7,6,264,308,38,42,0,1,338,406,0,0,1,1
NKJP_1M_2004000025/morph_2-p/morph_2.30-s.xml,14,14,13,1586,2775,54,62,1,1,1676,2892,0,0,1,1
NKJP_1M_2004000027/morph_1-p/morph_1.39-s.xml,9,8,7,184,231,23,32,0,1,230,302,0,0,1,1
NKJP_1M_2004000027/morph_3-p/morph_3.40-s.xml,20,20,18,1549,2265,54,56,0,1,1795,2636,0,0,1,1
NKJP_1M_2004000027/morph_8-p/morph_8.38-s.xml,14,14,13,453,557,40,40,0,1,634,829,0,0,1,1
NKJP_1M_2004000030/morph_16-p/morph_16.26-s.xml,7,7,6,202,227,14,17,1,1,226,265,0,0,1,1
NKJP_1M_2004000030/morph_16-p/morph_16.51-s.xml,7,7,4,119,119,31,36,0,1,245,284,0,0,1,1
NKJP_1M_2004000040/morph_3-p/morph_3.29-s.xml,18,18,17,1446,2078,70,84,1,1,1548,2222,0,0,1,1
NKJP_1M_2004000040/morph_3-p/morph_3.54-s.xml,7,7,6,82,80,1,1,0,1,85,89,0,0,1,1
NKJP_1M_2004000040/morph_8-p/morph_8.58-s.xml,17,17,16,2760,5443,342,787,0,0,3323,6872,0,0,1,1
NKJP_1M_2004000041/morph_3-p/morph_3.82-s.xml,5,5,3,46,42,13,14,0,1,100,112,0,0,1,1
NKJP_1M_2004000052/morph_2-p/morph_2.42-s.xml,18,18,16,3969,9959,526,1247,1,1,4711,12664,0,0,1,1
NKJP_1M_2004000054/morph_1-p/morph_1.51-s.xml,9,7,5,287,320,78,86,1,1,821,1302,0,0,1,1
NKJP_1M_2004000055/morph_6-p/morph_6.50-s.xml,6,6,4,78,77,9,9,0,1,169,195,0,0,1,1
NKJP_1M_2004000056/morph_8-p/morph_8.26-s.xml,15,13,12,1201,1896,153,206,1,1,1442,2420,0,0,1,1
NKJP_1M_2004000056/morph_8-p/morph_8.37-s.xml,11,11,10,1331,2451,177,253,1,1,1527,2774,0,0,1,1
NKJP_1M_2004000058/morph_4-p/morph_4.39-s.xml,10,10,8,406,527,40,50,0,1,471,627,0,0,1,1
NKJP_1M_2004000058/morph_6-p/morph_6.6-s.xml,6,6,5,93,90,13,22,0,1,121,130,0,0,1,1
NKJP_1M_2004000058/morph_8-p/morph_8.60-s.xml,4,4,3,31,28,2,2,0,1,33,32,0,0,1,1
NKJP_1M_2004000060/morph_8-p/morph_8.56-s.xml,10,8,7,486,633,70,93,1,1,625,857,0,0,1,1
NKJP_1M_2004000060/morph_8-p/morph_8.96-s.xml,12,12,10,341,416,23,23,0,1,631,817,0,0,1,1
NKJP_1M_2004000063/morph_4-p/morph_4.30-s.xml,4,4,3,31,28,2,2,0,1,33,32,0,0,1,1
NKJP_1M_2004000063/morph_6-p/morph_6.4-s.xml,4,4,3,45,45,11,11,0,1,68,72,0,0,1,1
NKJP_1M_2004000066/morph_4-p/morph_4.10-s.xml,10,10,9,2386,6516,149,367,1,1,2561,7087,0,0,1,1
NKJP_1M_2004000066/morph_4-p/morph_4.43-s.xml,16,13,11,579,810,28,29,0,1,1235,2089,0,0,1,1
NKJP_1M_2004000074/morph_4-p/morph_4.66-s.xml,23,22,21,3967,8394,1435,2939,1,1,8606,26102,0,0,1,1
NKJP_1M_2004000074/morph_8-p/morph_8.23-s.xml,23,23,20,3375,5631,506,955,1,1,4376,8148,0,0,1,1
NKJP_1M_2004000078/morph_1-p/morph_1.57-s.xml,8,8,6,107,103,10,10,0,1,182,221,0,0,1,1
NKJP_1M_3101000001/morph_12-p/morph_12.4-s.xml,4,4,3,49,45,0,0,0,1,50,47,0,0,1,1
NKJP_1M_3101000001/morph_12-p/morph_12.47-s.xml,9,9,8,169,170,2,2,0,1,171,173,0,0,1,1
NKJP_1M_3101000001/morph_3-p/morph_3.46-s.xml,7,6,4,64,57,3,3,0,1,82,78,0,0,1,1
NKJP_1M_3101000006/morph_12-p/morph_12.37-s.xml,21,20,19,694,778,18,32,1,1,843,999,0,0,1,1
NKJP_1M_3102000000037/morph_2-p/morph_2.48-s.xml,8,8,7,215,252,9,9,1,1,225,262,0,0,1,1
NKJP_1M_3102000000042/morph_8-p/morph_8.50-s.xml,13,13,12,240,262,2,2,1,1,245,270,0,0,1,1
